timestamp,logLevel,pid,tid,tag,message
2025-09-25T15:20:22.214000,INFO,970,6617,FTC,Phase=RampUp Target=295.9331347399999 Vel=280.0 V=12.904 A=258.0
2025-09-25T15:20:22.234000,INFO,970,6617,FTC,Phase=RampUp Target=297.87116649999984 Vel=280.0 V=12.904 A=291.0
2025-09-25T15:20:22.247000,INFO,970,6617,FTC,Phase=RampUp Target=300.62884604 Vel=300.0 V=12.904 A=284.0
2025-09-25T15:20:22.258000,INFO,970,6617,FTC,Phase=RampUp Target=302.4547902999999 Vel=300.0 V=12.904 A=291.0
2025-09-25T15:20:22.270000,INFO,970,6617,FTC,Phase=RampUp Target=303.9499847000001 Vel=300.0 V=12.904 A=277.0
2025-09-25T15:20:22.282000,INFO,970,6617,FTC,Phase=RampUp Target=305.6296639599999 Vel=320.0 V=12.904 A=258.0
2025-09-25T15:20:22.294000,INFO,970,6617,FTC,Phase=RampUp Target=307.42616748000006 Vel=320.0 V=12.904 A=255.0
2025-09-25T15:20:22.311000,INFO,970,6617,FTC,Phase=RampUp Target=309.04088099999984 Vel=320.0 V=12.904 A=258.0
2025-09-25T15:20:22.327000,INFO,970,6617,FTC,Phase=RampUp Target=311.39312628 Vel=340.0 V=12.9 A=258.0
2025-09-25T15:20:22.343000,INFO,970,6617,FTC,Phase=RampUp Target=313.73736818 Vel=320.0 V=12.908 A=258.0
2025-09-25T15:20:22.360000,INFO,970,6617,FTC,Phase=RampUp Target=316.00888581999993 Vel=320.0 V=12.904 A=247.0
2025-09-25T15:20:22.373000,INFO,970,6617,FTC,Phase=RampUp Target=318.40482271999997 Vel=320.0 V=12.908 A=211.0
2025-09-25T15:20:22.389000,INFO,970,6617,FTC,Phase=RampUp Target=320.2238255 Vel=320.0 V=12.904 A=207.0
2025-09-25T15:20:22.404000,INFO,970,6617,FTC,Phase=RampUp Target=322.45834813999994 Vel=320.0 V=12.908 A=218.0
2025-09-25T15:20:22.420000,INFO,970,6617,FTC,Phase=RampUp Target=324.55354753999995 Vel=300.0 V=12.904 A=233.0
2025-09-25T15:20:22.432000,INFO,970,6617,FTC,Phase=RampUp Target=326.6575669399998 Vel=300.0 V=12.904 A=287.0
2025-09-25T15:20:22.444000,INFO,970,6617,FTC,Phase=RampUp Target=328.40372296000004 Vel=300.0 V=12.908 A=277.0
2025-09-25T15:20:22.457000,INFO,970,6617,FTC,Phase=RampUp Target=330.01410810000004 Vel=300.0 V=12.904 A=266.0
2025-09-25T15:20:22.471000,INFO,970,6617,FTC,Phase=RampUp Target=331.85855 Vel=300.0 V=12.904 A=269.0
2025-09-25T15:20:22.490000,INFO,970,6617,FTC,Phase=RampUp Target=333.78580176 Vel=320.0 V=12.904 A=313.0
2025-09-25T15:20:22.501000,INFO,970,6617,FTC,Phase=RampUp Target=336.49631879999987 Vel=320.0 V=12.904 A=291.0
2025-09-25T15:20:22.514000,INFO,970,6617,FTC,Phase=RampUp Target=338.06219555999985 Vel=360.0 V=12.904 A=280.0
2025-09-25T15:20:22.527000,INFO,970,6617,FTC,Phase=RampUp Target=339.87568569999985 Vel=360.0 V=12.904 A=233.0
2025-09-25T15:20:22.543000,INFO,970,6617,FTC,Phase=RampUp Target=341.71873921999986 Vel=380.0 V=12.904 A=215.0
2025-09-25T15:20:22.554000,INFO,970,6617,FTC,Phase=RampUp Target=343.88523361999995 Vel=360.0 V=12.904 A=222.0
2025-09-25T15:20:22.571000,INFO,970,6617,FTC,Phase=RampUp Target=345.50778714000006 Vel=340.0 V=12.9 A=269.0
2025-09-25T15:20:22.584000,INFO,970,6617,FTC,Phase=RampUp Target=347.8042949199999 Vel=340.0 V=12.895 A=284.0
2025-09-25T15:20:22.594000,INFO,970,6617,FTC,Phase=RampUp Target=349.6247266800001 Vel=340.0 V=12.9 A=295.0
2025-09-25T15:20:22.606000,INFO,970,6617,FTC,Phase=RampUp Target=351.02841357999995 Vel=360.0 V=12.9 A=280.0
2025-09-25T15:20:22.616000,INFO,970,6617,FTC,Phase=RampUp Target=352.72899960000007 Vel=360.0 V=12.9 A=262.0
2025-09-25T15:20:22.629000,INFO,970,6617,FTC,Phase=RampUp Target=354.1515922399999 Vel=360.0 V=12.9 A=225.0
2025-09-25T15:20:22.642000,INFO,970,6617,FTC,Phase=RampUp Target=355.96720576000007 Vel=380.0 V=12.904 A=222.0
2025-09-25T15:20:22.654000,INFO,970,6617,FTC,Phase=RampUp Target=357.71291251999986 Vel=360.0 V=12.9 A=218.0
2025-09-25T15:20:22.668000,INFO,970,6617,FTC,Phase=RampUp Target=359.3767076600001 Vel=360.0 V=12.9 A=240.0
2025-09-25T15:20:22.683000,INFO,970,6617,FTC,Phase=RampUp Target=361.46173955999996 Vel=340.0 V=12.895 A=287.0
2025-09-25T15:20:22.686000,INFO,970,982,art,"Background partial concurrent mark sweep GC freed 199416(6MB) AllocSpace objects, 88(12MB) LOS objects, 40% free, 23MB/39MB, paused 1.815ms total 152.771ms"
2025-09-25T15:20:22.694000,INFO,970,6617,FTC,Phase=RampUp Target=363.50058895999996 Vel=360.0 V=12.9 A=277.0
2025-09-25T15:20:22.708000,INFO,970,6617,FTC,Phase=RampUp Target=365.0460899799999 Vel=340.0 V=12.895 A=280.0
2025-09-25T15:20:22.720000,INFO,970,6617,FTC,Phase=RampUp Target=366.96317438 Vel=360.0 V=12.9 A=273.0
2025-09-25T15:20:22.729000,INFO,970,6617,FTC,Phase=RampUp Target=368.6205177599998 Vel=380.0 V=12.9 A=269.0
2025-09-25T15:20:22.740000,INFO,970,6617,FTC,Phase=RampUp Target=370.0035428999999 Vel=360.0 V=12.9 A=266.0
2025-09-25T15:20:22.751000,INFO,970,6617,FTC,Phase=RampUp Target=371.4386305400001 Vel=360.0 V=12.9 A=269.0
2025-09-25T15:20:22.762000,INFO,970,6617,FTC,Phase=RampUp Target=372.98392744 Vel=380.0 V=12.904 A=266.0
2025-09-25T15:20:22.776000,INFO,970,6617,FTC,Phase=RampUp Target=374.6359217 Vel=380.0 V=12.9 A=251.0
2025-09-25T15:20:22.786000,INFO,970,6617,FTC,Phase=RampUp Target=376.47954697999995 Vel=400.0 V=12.9 A=251.0
2025-09-25T15:20:22.798000,INFO,970,6617,FTC,Phase=RampUp Target=377.96833049999987 Vel=380.0 V=12.904 A=262.0
2025-09-25T15:20:22.812000,INFO,970,6617,FTC,Phase=RampUp Target=379.7300031399999 Vel=380.0 V=12.904 A=255.0
2025-09-25T15:20:22.824000,INFO,970,6617,FTC,Phase=RampUp Target=381.6734657800001 Vel=380.0 V=12.9 A=262.0
2025-09-25T15:20:22.839000,INFO,970,6617,FTC,Phase=RampUp Target=383.29316091999993 Vel=380.0 V=12.904 A=251.0
2025-09-25T15:20:22.852000,INFO,970,6617,FTC,Phase=RampUp Target=385.30244694000004 Vel=380.0 V=12.904 A=251.0
2025-09-25T15:20:22.864000,INFO,970,6617,FTC,Phase=RampUp Target=387.12357295999993 Vel=380.0 V=12.895 A=262.0
2025-09-25T15:20:22.877000,INFO,970,6617,FTC,Phase=RampUp Target=388.80737647999985 Vel=380.0 V=12.9 A=302.0
2025-09-25T15:20:22.892000,INFO,970,6617,FTC,Phase=RampUp Target=390.6489192599999 Vel=400.0 V=12.904 A=309.0
2025-09-25T15:20:22.904000,INFO,970,6617,FTC,Phase=RampUp Target=392.7433427799999 Vel=400.0 V=12.9 A=287.0
2025-09-25T15:20:22.915000,INFO,970,6617,FTC,Phase=RampUp Target=394.4704704199999 Vel=400.0 V=12.904 A=277.0
2025-09-25T15:20:22.929000,INFO,970,6617,FTC,Phase=RampUp Target=395.9932271800001 Vel=420.0 V=12.904 A=269.0
2025-09-25T15:20:22.943000,INFO,970,6617,FTC,Phase=RampUp Target=397.9115365800001 Vel=420.0 V=12.9 A=269.0
2025-09-25T15:20:22.954000,INFO,970,6617,FTC,Phase=RampUp Target=399.85389672 Vel=420.0 V=12.9 A=269.0
2025-09-25T15:20:22.965000,INFO,970,6617,FTC,Phase=RampUp Target=401.4478669999999 Vel=440.0 V=12.904 A=258.0
2025-09-25T15:20:22.978000,INFO,970,6617,FTC,Phase=RampUp Target=403.0551078799999 Vel=420.0 V=12.904 A=229.0
2025-09-25T15:20:22.991000,INFO,970,6617,FTC,Phase=RampUp Target=404.7541014 Vel=420.0 V=12.904 A=207.0
2025-09-25T15:20:23.001000,INFO,970,6617,FTC,Phase=RampUp Target=406.56024168 Vel=420.0 V=12.904 A=225.0
2025-09-25T15:20:23.015000,INFO,970,6617,FTC,Phase=RampUp Target=408.0765059399999 Vel=400.0 V=12.9 A=236.0
2025-09-25T15:20:23.028000,INFO,970,6617,FTC,Phase=RampUp Target=410.0307485799999 Vel=400.0 V=12.904 A=284.0
2025-09-25T15:20:23.038000,INFO,970,6617,FTC,Phase=RampUp Target=411.7590196 Vel=400.0 V=12.9 A=287.0
2025-09-25T15:20:23.050000,INFO,970,6617,FTC,Phase=RampUp Target=413.2337156199999 Vel=400.0 V=12.904 A=291.0
2025-09-25T15:20:23.061000,INFO,970,6617,FTC,Phase=RampUp Target=414.86051576 Vel=400.0 V=12.904 A=277.0
2025-09-25T15:20:23.074000,INFO,970,6617,FTC,Phase=RampUp Target=416.39776839999985 Vel=420.0 V=12.904 A=269.0
2025-09-25T15:20:23.086000,INFO,970,6617,FTC,Phase=RampUp Target=418.2327778 Vel=420.0 V=12.904 A=269.0
2025-09-25T15:20:23.099000,INFO,970,6617,FTC,Phase=RampUp Target=419.89510293999996 Vel=420.0 V=12.9 A=269.0
2025-09-25T15:20:23.110000,INFO,970,6617,FTC,Phase=RampUp Target=421.80647072000005 Vel=440.0 V=12.904 A=269.0
2025-09-25T15:20:23.122000,INFO,970,6617,FTC,Phase=RampUp Target=423.3223674799999 Vel=420.0 V=12.904 A=255.0
2025-09-25T15:20:23.135000,INFO,970,6617,FTC,Phase=RampUp Target=425.01013188 Vel=440.0 V=12.9 A=266.0
2025-09-25T15:20:23.148000,INFO,970,6617,FTC,Phase=RampUp Target=426.73599363999995 Vel=440.0 V=12.904 A=258.0
2025-09-25T15:20:23.159000,INFO,970,6617,FTC,Phase=RampUp Target=428.5591612799999 Vel=420.0 V=12.9 A=266.0
2025-09-25T15:20:23.171000,INFO,970,6617,FTC,Phase=RampUp Target=430.09612818 Vel=440.0 V=12.904 A=258.0
2025-09-25T15:20:23.189000,INFO,970,6617,FTC,Phase=RampUp Target=431.78364744 Vel=420.0 V=12.9 A=255.0
2025-09-25T15:20:23.202000,INFO,970,6617,FTC,Phase=RampUp Target=434.3310761 Vel=420.0 V=12.9 A=258.0
2025-09-25T15:20:23.216000,INFO,970,6617,FTC,Phase=RampUp Target=436.1439537400001 Vel=420.0 V=12.9 A=269.0
2025-09-25T15:20:23.229000,INFO,970,6617,FTC,Phase=RampUp Target=438.20211725999985 Vel=420.0 V=12.895 A=306.0
2025-09-25T15:20:23.241000,INFO,970,6617,FTC,Phase=RampUp Target=439.99931504 Vel=440.0 V=12.895 A=302.0
2025-09-25T15:20:23.252000,INFO,970,6617,FTC,Phase=RampUp Target=441.65882268000007 Vel=440.0 V=12.9 A=291.0
2025-09-25T15:20:23.262000,INFO,970,6617,FTC,Phase=RampUp Target=443.1446661999999 Vel=460.0 V=12.904 A=280.0
2025-09-25T15:20:23.274000,INFO,970,6617,FTC,Phase=RampUp Target=444.55598883999994 Vel=480.0 V=12.9 A=244.0
2025-09-25T15:20:23.288000,INFO,970,6617,FTC,Phase=RampUp Target=446.17658222 Vel=460.0 V=12.904 A=233.0
2025-09-25T15:20:23.300000,INFO,970,6617,FTC,Phase=RampUp Target=448.1676157399999 Vel=460.0 V=12.904 A=229.0
2025-09-25T15:20:23.310000,INFO,970,6617,FTC,Phase=RampUp Target=449.89984763999996 Vel=460.0 V=12.904 A=229.0
